id_estado,estado,id_municipio,municipio,confirmado,muerto,recuperado,activo,sospechoso,negativo,latitud,longitud
15,MÉXICO,32,SAN JUAN DE SABINAS,0.0,0.0,0,0.0,2.0,2.0,19.31645365,-100.1848532
15,MÉXICO,33,SAN PEDRO,123.0,6.0,0,117.0,168.0,292.0,19.5727999,-99.04321026
15,MÉXICO,35,TORREÓN,5.0,0.0,0,5.0,4.0,16.0,19.82263964,-99.25502333
15,MÉXICO,36,VIESCA,0.0,0.0,0,0.0,1.0,2.0,19.95243712,-99.02800475
15,MÉXICO,37,VILLA UNIÓN,63.0,1.0,0,62.0,19.0,154.0,19.38311053,-99.33952387
15,MÉXICO,38,ZARAGOZA,0.0,0.0,0,0.0,1.0,0.0,19.5542457,-99.44037337
15,MÉXICO,39,HUITIUPÁN,32.0,5.0,0,27.0,50.0,55.0,19.34280773,-98.7790459
15,MÉXICO,40,HUIXTLA,0.0,0.0,0,0.0,0.0,2.0,18.85070437,-99.69084043
15,MÉXICO,41,LA INDEPENDENCIA,0.0,0.0,0,0.0,0.0,1.0,19.25743489,-100.2778515
15,MÉXICO,42,IXHUATÁN,5.0,1.0,0,4.0,17.0,6.0,19.58988427,-99.80697291
15,MÉXICO,43,IXTACOMITÁN,1.0,0.0,0,1.0,2.0,1.0,19.16524852,-99.35927129
15,MÉXICO,44,IXTAPA,1.0,0.0,0,1.0,1.0,1.0,19.73872749,-99.08893217
15,MÉXICO,45,IXTAPANGAJOYA,0.0,0.0,0,0.0,0.0,5.0,20.01917283,-99.59658101
15,MÉXICO,46,JIQUIPILAS,0.0,0.0,0,0.0,1.0,1.0,19.50605404,-99.39043608
15,MÉXICO,47,JITOTOL,1.0,0.0,0,1.0,1.0,4.0,19.58605616,-99.64160442
15,MÉXICO,48,JUÁREZ,1.0,0.0,0,1.0,2.0,1.0,19.71735279,-99.82349599999999
15,MÉXICO,49,LARRÁINZAR,0.0,0.0,0,0.0,2.0,0.0,19.06757347,-99.51448125
15,MÉXICO,50,LA LIBERTAD,0.0,0.0,0,0.0,1.0,0.0,19.09360304,-98.90408544
15,MÉXICO,51,MAPASTEPEC,6.0,0.0,0,6.0,12.0,20.0,19.34509364,-99.47485467
15,MÉXICO,53,MAZAPA DE MADERO,2.0,0.0,0,2.0,5.0,3.0,19.70965076,-99.13354689
15,MÉXICO,54,MAZATÁN,20.0,1.0,0,19.0,34.0,95.0,19.24738849,-99.58836648
15,MÉXICO,55,METAPA,0.0,0.0,0,0.0,2.0,2.0,19.2112478,-99.58402216
15,MÉXICO,56,MITONTIC,0.0,0.0,0,0.0,1.0,4.0,19.74346891,-99.64178247
15,MÉXICO,57,MOTOZINTLA,89.0,4.0,0,85.0,123.0,264.0,19.47126044,-99.29260308
15,MÉXICO,58,NICOLÁS RUÍZ,128.0,11.0,0,117.0,205.0,273.0,19.42258895,-99.02270306
15,MÉXICO,59,OCOSINGO,1.0,0.0,0,1.0,2.0,4.0,19.72994508,-99.07452487
15,MÉXICO,60,OCOTEPEC,40.0,5.0,0,35.0,73.0,50.0,19.624980700000002,-99.39172424
15,MÉXICO,61,OCOZOCOAUTLA DE ESPINOSA,1.0,0.0,0,1.0,0.0,1.0,19.81232128,-98.71708839
15,MÉXICO,62,OSTUACÁN,0.0,0.0,0,0.0,1.0,6.0,19.25947233,-99.40664254
15,MÉXICO,63,OSUMACINTA,0.0,0.0,0,0.0,0.0,1.0,19.00926654,-99.39641535
15,MÉXICO,64,OXCHUC,2.0,0.0,0,2.0,2.0,1.0,19.79882232,-100.07549209999999
15,MÉXICO,65,PALENQUE,0.0,0.0,0,0.0,3.0,4.0,19.65602713,-98.73839405
15,MÉXICO,67,PANTEPEC,0.0,0.0,0,0.0,2.0,2.0,19.45064569,-99.52728534
15,MÉXICO,68,PICHUCALCO,1.0,0.0,0,1.0,1.0,1.0,19.02189905,-98.80962281
15,MÉXICO,70,EL PORVENIR,12.0,1.0,0,11.0,39.0,30.0,19.36102007,-98.94769819
15,MÉXICO,72,PUEBLO NUEVO SOLISTAHUACÁN,1.0,0.0,0,1.0,0.0,0.0,19.13888037,-99.56707542
15,MÉXICO,73,RAYÓN,2.0,0.0,0,2.0,5.0,4.0,19.16888342,-99.55128608
15,MÉXICO,74,REFORMA,2.0,1.0,0,1.0,4.0,11.0,19.65324368,-99.98252732
15,MÉXICO,75,LAS ROSAS,0.0,0.0,0,0.0,1.0,2.0,19.71977969,-98.83219673
15,MÉXICO,76,SABANILLA,2.0,0.0,0,2.0,3.0,13.0,19.26553186,-99.53968835
15,MÉXICO,77,SALTO DE AGUA,1.0,0.0,0,1.0,0.0,0.0,18.98006248,-100.03686850000001
15,MÉXICO,78,SAN CRISTÓBAL DE LAS CASAS,0.0,0.0,0,0.0,0.0,1.0,19.17969192,-100.29981490000002
15,MÉXICO,79,SAN FERNANDO,0.0,0.0,0,0.0,0.0,1.0,20.05181511,-99.51387728
15,MÉXICO,80,SILTEPEC,0.0,0.0,0,0.0,1.0,0.0,18.73466669,-99.98920548
15,MÉXICO,81,SIMOJOVEL,32.0,2.0,0,30.0,45.0,84.0,19.70585598,-98.98650311
15,MÉXICO,82,SITALÁ,0.0,0.0,0,0.0,5.0,5.0,18.873832,-100.2130697
15,MÉXICO,83,SOCOLTENANGO,0.0,0.0,0,0.0,5.0,0.0,19.18893551,-98.88377614
15,MÉXICO,84,SOLOSUCHIAPA,0.0,0.0,0,0.0,1.0,4.0,19.81913597,-98.88106569
15,MÉXICO,85,SOYALÓ,0.0,0.0,0,0.0,1.0,1.0,19.92128642,-100.03701509999999
15,MÉXICO,86,SUCHIAPA,0.0,0.0,0,0.0,0.0,2.0,19.08138742,-99.99657934
15,MÉXICO,87,SUCHIATE,0.0,0.0,0,0.0,4.0,4.0,19.48497397,-99.60246258
15,MÉXICO,88,SUNUAPA,3.0,0.0,0,3.0,4.0,7.0,18.96703976,-99.56922181
15,MÉXICO,89,TAPACHULA,0.0,0.0,0,0.0,1.0,0.0,19.15163922,-98.87015048
15,MÉXICO,90,TAPALAPA,1.0,0.0,0,1.0,2.0,6.0,19.08167125,-99.62926242
15,MÉXICO,91,TAPILULA,4.0,1.0,0,3.0,3.0,7.0,19.76221054,-99.16818428
15,MÉXICO,92,TECPATÁN,0.0,0.0,0,0.0,5.0,6.0,19.68632551,-98.87066436
15,MÉXICO,93,TENEJAPA,0.0,0.0,0,0.0,1.0,0.0,19.56939449,-98.7654791
15,MÉXICO,94,TEOPISCA,0.0,0.0,0,0.0,0.0,1.0,19.00994515,-98.84128326
15,MÉXICO,95,TEUCHITLÁN,3.0,0.0,0,3.0,9.0,5.0,19.72522135,-99.30619341
15,MÉXICO,96,TILA,0.0,0.0,0,0.0,1.0,1.0,19.90465625,-99.14958905
15,MÉXICO,99,LA TRINITARIA,17.0,0.0,0,17.0,19.0,34.0,19.47163583,-98.82779703
15,MÉXICO,100,TUMBALÁ,2.0,0.0,0,2.0,6.0,5.0,19.5968658,-98.93100876
15,MÉXICO,101,TUXTLA GUTIÉRREZ,3.0,0.0,0,3.0,0.0,2.0,19.16231553,-99.43216653
15,MÉXICO,102,TUXTLA CHICO,0.0,0.0,0,0.0,0.0,1.0,19.89637081,-99.71803783
15,MÉXICO,103,TUZANTÁN,1.0,0.0,0,1.0,4.0,10.0,19.20890753,-98.73196642
15,MÉXICO,104,TZIMOL,85.0,1.0,0,84.0,119.0,209.0,19.5427491,-99.17014687
15,MÉXICO,105,UNIÓN JUÁREZ,0.0,0.0,0,0.0,0.0,1.0,18.54452356,-100.2570749
15,MÉXICO,106,VENUSTIANO CARRANZA,41.0,1.0,0,40.0,76.0,236.0,19.29716416,-99.66638966
15,MÉXICO,107,VILLA CORZO,0.0,0.0,0,0.0,0.0,1.0,18.78090897,-99.63756182
15,MÉXICO,108,VILLAFLORES,8.0,2.0,0,6.0,6.0,20.0,19.67930783,-99.11964723
15,MÉXICO,109,YAJALÓN,36.0,3.0,0,33.0,40.0,77.0,19.62621826,-99.14528451
15,MÉXICO,110,SAN LUCAS,1.0,0.0,0,1.0,0.0,5.0,19.17778991,-100.1219562
15,MÉXICO,111,ZINACANTÁN,0.0,0.0,0,0.0,1.0,1.0,19.38726146,-100.13756640000001
15,MÉXICO,112,SAN JUAN CANCUC,0.0,0.0,0,0.0,3.0,2.0,19.72109789,-99.4784194
15,MÉXICO,113,ALDAMA,0.0,0.0,0,0.0,0.0,2.0,18.97432551,-99.6877372
15,MÉXICO,114,BENEMÉRITO DE LAS AMÉRICAS,0.0,0.0,0,0.0,1.0,5.0,19.44278391,-99.99214155
15,MÉXICO,115,MARAVILLA TENEJAPA,5.0,0.0,0,5.0,3.0,7.0,19.43695532,-99.46759506
15,MÉXICO,117,MONTECRISTO DE GUERRERO,0.0,0.0,0,0.0,0.0,1.0,18.71585105,-99.81280029
15,MÉXICO,118,SAN ANDRÉS DURAZNAL,4.0,1.0,0,3.0,10.0,25.0,19.21544272,-99.79769875
15,MÉXICO,119,SANTIAGO EL PINAR,1.0,0.0,0,1.0,0.0,1.0,18.80014844,-99.55409715
15,MÉXICO,120,CAPITÁN LUIS ÁNGEL VIDAL,11.0,3.0,0,8.0,12.0,33.0,19.80912124,-99.07182393
15,MÉXICO,121,RINCÓN CHAMULA SAN PEDRO,38.0,0.0,0,38.0,52.0,95.0,19.65457619,-99.2251844
15,MÉXICO,122,EL PARRAL,22.0,2.0,0,20.0,39.0,27.0,19.27639562,-98.94836036
15,MÉXICO,124,MEZCALAPA,1.0,0.0,0,1.0,1.0,2.0,19.61963982,-100.14533270000001
15,MÉXICO,125,SAN IGNACIO CERRO GORDO,1.0,0.0,0,1.0,0.0,3.0,19.68183698,-99.05836517
16,MICHOACÁN DE OCAMPO,1,AGUASCALIENTES,0.0,0.0,0,0.0,1.0,0.0,19.46584191,-101.3399984
16,MICHOACÁN DE OCAMPO,3,CALVILLO,3.0,2.0,0,1.0,7.0,5.0,19.8735551,-101.0217546
16,MICHOACÁN DE OCAMPO,4,COSÍO,0.0,0.0,0,0.0,1.0,3.0,20.13892647,-101.7277573
16,MICHOACÁN DE OCAMPO,6,PABELLÓN DE ARTEAGA,0.0,0.0,0,0.0,4.0,15.0,18.93833312,-102.4233
16,MICHOACÁN DE OCAMPO,7,RINCÓN DE ROMOS,0.0,0.0,0,0.0,2.0,1.0,19.66198491,-100.3954257
16,MICHOACÁN DE OCAMPO,8,SAN JOSÉ DE GRACIA,0.0,0.0,0,0.0,0.0,2.0,18.37439624,-103.2359956
16,MICHOACÁN DE OCAMPO,9,TEPEZALÁ,1.0,0.0,0,1.0,3.0,1.0,19.156391199999998,-101.706673
16,MICHOACÁN DE OCAMPO,10,EL LLANO,2.0,1.0,0,1.0,0.0,2.0,18.36423078,-102.2705733
16,MICHOACÁN DE OCAMPO,12,GUERRERO,0.0,0.0,0,0.0,1.0,6.0,19.20395695,-102.5838588
16,MICHOACÁN DE OCAMPO,13,HIDALGO,0.0,0.0,0,0.0,1.0,4.0,18.96889155,-101.0363079
16,MICHOACÁN DE OCAMPO,15,JUÁREZ,0.0,0.0,0,0.0,0.0,2.0,18.67995283,-103.0860113
16,MICHOACÁN DE OCAMPO,17,MATAMOROS,0.0,0.0,0,0.0,0.0,3.0,19.95934073,-100.2075949
16,MICHOACÁN DE OCAMPO,19,MORELOS,1.0,0.0,0,1.0,1.0,9.0,19.75913394,-102.6999536
16,MICHOACÁN DE OCAMPO,20,MÚZQUIZ,0.0,0.0,0,0.0,4.0,3.0,19.98061259,-101.1118287
16,MICHOACÁN DE OCAMPO,21,NADADORES,0.0,0.0,0,0.0,1.0,0.0,19.69244882,-102.22797159999999
16,MICHOACÁN DE OCAMPO,22,NAVA,0.0,0.0,0,0.0,3.0,5.0,19.66894638,-101.0133114
16,MICHOACÁN DE OCAMPO,23,OCAMPO,1.0,0.0,0,1.0,0.0,1.0,20.04403876,-102.4467075
16,MICHOACÁN DE OCAMPO,24,PARRAS,0.0,0.0,0,0.0,1.0,0.0,19.734630499999998,-101.9897386
16,MICHOACÁN DE OCAMPO,25,PIEDRAS NEGRAS,0.0,0.0,0,0.0,1.0,3.0,19.81336874,-102.10116529999999
16,MICHOACÁN DE OCAMPO,27,RAMOS ARIZPE,0.0,0.0,0,0.0,1.0,1.0,19.89696435,-101.362189
16,MICHOACÁN DE OCAMPO,28,SABINAS,0.0,0.0,0,0.0,0.0,1.0,20.12891266,-102.07803670000001
16,MICHOACÁN DE OCAMPO,30,SALTILLO,0.0,0.0,0,0.0,0.0,2.0,20.15557292,-102.24341590000002
16,MICHOACÁN DE OCAMPO,32,SAN JUAN DE SABINAS,1.0,0.0,0,1.0,0.0,3.0,19.61980599,-101.7252158
16,MICHOACÁN DE OCAMPO,33,SAN PEDRO,0.0,0.0,0,0.0,1.0,2.0,19.15885065,-102.00713809999999
16,MICHOACÁN DE OCAMPO,34,SIERRA MOJADA,0.0,0.0,0,0.0,6.0,8.0,19.61271257,-100.6778737
16,MICHOACÁN DE OCAMPO,35,TORREÓN,1.0,0.0,0,1.0,4.0,4.0,18.84206264,-101.92113540000001
16,MICHOACÁN DE OCAMPO,36,VIESCA,0.0,0.0,0,0.0,1.0,1.0,19.996134299999998,-101.2777664
16,MICHOACÁN DE OCAMPO,37,VILLA UNIÓN,0.0,0.0,0,0.0,1.0,1.0,19.89196205,-101.49648
16,MICHOACÁN DE OCAMPO,38,ZARAGOZA,0.0,0.0,0,0.0,3.0,2.0,18.65395221,-101.105048
16,MICHOACÁN DE OCAMPO,39,HUITIUPÁN,1.0,0.0,0,1.0,0.0,0.0,19.52154787,-101.4570627
16,MICHOACÁN DE OCAMPO,40,HUIXTLA,0.0,0.0,0,0.0,1.0,1.0,19.76604446,-100.9421636
16,MICHOACÁN DE OCAMPO,41,LA INDEPENDENCIA,0.0,0.0,0,0.0,3.0,1.0,19.71681391,-100.4680013
16,MICHOACÁN DE OCAMPO,43,IXTACOMITÁN,0.0,0.0,0,0.0,4.0,3.0,19.93494877,-102.3160036
16,MICHOACÁN DE OCAMPO,44,IXTAPA,0.0,0.0,0,0.0,0.0,2.0,19.92683542,-101.70438829999999
16,MICHOACÁN DE OCAMPO,45,IXTAPANGAJOYA,1.0,0.0,0,1.0,0.0,2.0,19.9775115,-102.75341379999999
16,MICHOACÁN DE OCAMPO,46,JIQUIPILAS,0.0,0.0,0,0.0,0.0,1.0,19.29282759,-100.46017640000001
16,MICHOACÁN DE OCAMPO,47,JITOTOL,0.0,0.0,0,0.0,0.0,1.0,19.43336239,-100.5186892
16,MICHOACÁN DE OCAMPO,48,JUÁREZ,0.0,0.0,0,0.0,0.0,1.0,19.57800629,-101.4111948
16,MICHOACÁN DE OCAMPO,49,LARRÁINZAR,1.0,0.0,0,1.0,0.0,0.0,19.34253372,-101.170216
16,MICHOACÁN DE OCAMPO,50,LA LIBERTAD,0.0,0.0,0,0.0,4.0,6.0,19.88946667,-100.4289502
16,MICHOACÁN DE OCAMPO,51,MAPASTEPEC,0.0,0.0,0,0.0,0.0,1.0,20.04484161,-102.9678365
16,MICHOACÁN DE OCAMPO,52,LAS MARGARITAS,29.0,3.0,0,26.0,41.0,95.0,18.08858313,-102.3751127
16,MICHOACÁN DE OCAMPO,53,MAZAPA DE MADERO,30.0,4.0,0,26.0,43.0,166.0,19.66666163,-101.27913819999999
16,MICHOACÁN DE OCAMPO,54,MAZATÁN,0.0,0.0,0,0.0,0.0,3.0,19.98983652,-101.4429912
16,MICHOACÁN DE OCAMPO,55,METAPA,0.0,0.0,0,0.0,4.0,7.0,18.97114294,-102.12380440000001
16,MICHOACÁN DE OCAMPO,56,MITONTIC,0.0,0.0,0,0.0,2.0,1.0,19.64520129,-101.87954509999999
16,MICHOACÁN DE OCAMPO,57,MOTOZINTLA,0.0,0.0,0,0.0,1.0,0.0,19.09353221,-101.21593299999999
16,MICHOACÁN DE OCAMPO,58,NICOLÁS RUÍZ,0.0,0.0,0,0.0,0.0,1.0,19.408253,-102.1957278
16,MICHOACÁN DE OCAMPO,60,OCOTEPEC,1.0,0.0,0,1.0,0.0,7.0,20.25069142,-101.9597552
16,MICHOACÁN DE OCAMPO,61,OCOZOCOAUTLA DE ESPINOSA,0.0,0.0,0,0.0,1.0,0.0,19.57718636,-100.3327696
16,MICHOACÁN DE OCAMPO,62,OSTUACÁN,0.0,0.0,0,0.0,0.0,1.0,20.14516945,-102.5257347
16,MICHOACÁN DE OCAMPO,65,PALENQUE,0.0,0.0,0,0.0,1.0,3.0,19.65413944,-102.0710568
16,MICHOACÁN DE OCAMPO,66,PANTELHÓ,1.0,1.0,0,0.0,3.0,10.0,19.49451218,-101.5990241
16,MICHOACÁN DE OCAMPO,68,PICHUCALCO,0.0,0.0,0,0.0,0.0,4.0,19.49530453,-102.4526073
16,MICHOACÁN DE OCAMPO,69,PIJIJIAPAN,7.0,2.0,0,5.0,10.0,30.0,20.30560185,-102.0723107
16,MICHOACÁN DE OCAMPO,71,VILLA COMALTITLÁN,0.0,0.0,0,0.0,2.0,4.0,20.11576629,-101.5280123
16,MICHOACÁN DE OCAMPO,72,PUEBLO NUEVO SOLISTAHUACÁN,0.0,0.0,0,0.0,1.0,1.0,19.72652045,-100.84678029999999
16,MICHOACÁN DE OCAMPO,73,RAYÓN,0.0,0.0,0,0.0,0.0,1.0,19.69518517,-101.53866529999999
16,MICHOACÁN DE OCAMPO,75,LAS ROSAS,0.0,0.0,0,0.0,7.0,10.0,19.65288135,-102.39532209999999
16,MICHOACÁN DE OCAMPO,76,SABANILLA,2.0,1.0,0,1.0,3.0,4.0,20.05514443,-102.76629709999999
16,MICHOACÁN DE OCAMPO,78,SAN CRISTÓBAL DE LAS CASAS,0.0,0.0,0,0.0,1.0,0.0,20.03926078,-101.03889000000001
16,MICHOACÁN DE OCAMPO,79,SAN FERNANDO,0.0,0.0,0,0.0,0.0,1.0,19.38123454,-101.6880863
16,MICHOACÁN DE OCAMPO,80,SILTEPEC,0.0,0.0,0,0.0,0.0,1.0,19.74619205,-100.3423339
16,MICHOACÁN DE OCAMPO,81,SIMOJOVEL,0.0,0.0,0,0.0,0.0,1.0,19.19125112,-100.4068554
16,MICHOACÁN DE OCAMPO,82,SITALÁ,0.0,0.0,0,0.0,1.0,11.0,19.25489408,-101.4520161
16,MICHOACÁN DE OCAMPO,83,SOCOLTENANGO,0.0,0.0,0,0.0,0.0,5.0,19.33120059,-102.34701650000001
16,MICHOACÁN DE OCAMPO,84,SOLOSUCHIAPA,1.0,0.0,0,1.0,1.0,2.0,19.89027175,-102.4536428
16,MICHOACÁN DE OCAMPO,85,SOYALÓ,0.0,0.0,0,0.0,0.0,1.0,19.87262677,-102.2486653
16,MICHOACÁN DE OCAMPO,86,SUCHIAPA,0.0,0.0,0,0.0,2.0,4.0,20.25925754,-102.3417862
16,MICHOACÁN DE OCAMPO,87,SUCHIATE,0.0,0.0,0,0.0,2.0,3.0,19.3293167,-101.8951046
16,MICHOACÁN DE OCAMPO,88,SUNUAPA,0.0,0.0,0,0.0,7.0,2.0,19.81645171,-101.1575321
16,MICHOACÁN DE OCAMPO,89,TAPACHULA,0.0,0.0,0,0.0,0.0,3.0,19.06827633,-102.8583285
16,MICHOACÁN DE OCAMPO,90,TAPALAPA,0.0,0.0,0,0.0,2.0,2.0,19.51390295,-101.8506511
16,MICHOACÁN DE OCAMPO,91,TAPILULA,0.0,0.0,0,0.0,1.0,2.0,19.78675636,-102.50042890000002
16,MICHOACÁN DE OCAMPO,93,TENEJAPA,0.0,0.0,0,0.0,1.0,0.0,19.77990209,-100.20658159999999
16,MICHOACÁN DE OCAMPO,94,TEOPISCA,0.0,0.0,0,0.0,0.0,2.0,20.00593005,-102.06087959999999
16,MICHOACÁN DE OCAMPO,96,TILA,0.0,0.0,0,0.0,0.0,1.0,18.55037149,-102.5099927
16,MICHOACÁN DE OCAMPO,97,TONALÁ,0.0,0.0,0,0.0,0.0,1.0,18.93219709,-101.4221488
16,MICHOACÁN DE OCAMPO,98,TOTOLAPA,0.0,0.0,0,0.0,0.0,1.0,19.56834278,-100.4878772
16,MICHOACÁN DE OCAMPO,99,LA TRINITARIA,0.0,0.0,0,0.0,4.0,1.0,19.22190652,-100.6179638
16,MICHOACÁN DE OCAMPO,100,TUMBALÁ,6.0,1.0,0,5.0,1.0,2.0,19.60995534,-101.5495275
16,MICHOACÁN DE OCAMPO,101,TUXTLA GUTIÉRREZ,0.0,0.0,0,0.0,0.0,1.0,19.43172451,-100.9140338
16,MICHOACÁN DE OCAMPO,102,TUXTLA CHICO,9.0,0.0,0,9.0,15.0,72.0,19.44375355,-102.1056659
16,MICHOACÁN DE OCAMPO,103,TUZANTÁN,6.0,1.0,0,5.0,1.0,2.0,20.14307328,-102.6661944
16,MICHOACÁN DE OCAMPO,104,TZIMOL,0.0,0.0,0,0.0,0.0,1.0,19.9937887,-102.586399
16,MICHOACÁN DE OCAMPO,105,UNIÓN JUÁREZ,0.0,0.0,0,0.0,0.0,2.0,20.266237699999998,-102.4698228
16,MICHOACÁN DE OCAMPO,106,VENUSTIANO CARRANZA,0.0,0.0,0,0.0,3.0,6.0,20.29927539,-102.2195154
16,MICHOACÁN DE OCAMPO,107,VILLA CORZO,0.0,0.0,0,0.0,4.0,9.0,19.82416602,-101.82787320000001
16,MICHOACÁN DE OCAMPO,108,VILLAFLORES,1.0,0.0,0,1.0,17.0,13.0,20.03299374,-102.2640722
16,MICHOACÁN DE OCAMPO,109,YAJALÓN,1.0,0.0,0,1.0,0.0,3.0,20.18249484,-102.0115488
16,MICHOACÁN DE OCAMPO,110,SAN LUCAS,0.0,0.0,0,0.0,1.0,5.0,19.87073987,-100.7692898
16,MICHOACÁN DE OCAMPO,112,SAN JUAN CANCUC,1.0,0.0,0,1.0,6.0,28.0,19.43825605,-100.33793809999999
16,MICHOACÁN DE OCAMPO,113,ALDAMA,0.0,0.0,0,0.0,3.0,1.0,20.25693699,-101.5669244
17,MORELOS,1,AGUASCALIENTES,0.0,0.0,0,0.0,0.0,2.0,18.5900098,-99.38668735
17,MORELOS,2,ASIENTOS,5.0,1.0,0,4.0,0.0,2.0,18.93505103,-98.89450269
17,MORELOS,3,CALVILLO,0.0,0.0,0,0.0,0.0,4.0,18.5252513,-98.75211529
17,MORELOS,4,COSÍO,3.0,0.0,0,3.0,0.0,5.0,18.71727159,-98.97798235
17,MORELOS,5,JESÚS MARÍA,1.0,0.0,0,1.0,0.0,3.0,18.731844100000004,-99.44577414
17,MORELOS,6,PABELLÓN DE ARTEAGA,6.0,0.0,0,6.0,13.0,25.0,18.83114438,-98.95695665
17,MORELOS,7,RINCÓN DE ROMOS,35.0,3.0,0,32.0,21.0,123.0,18.93890042,-99.26303723
17,MORELOS,8,SAN JOSÉ DE GRACIA,4.0,0.0,0,4.0,1.0,15.0,18.81375814,-99.18090503
17,MORELOS,9,TEPEZALÁ,1.0,0.0,0,1.0,0.0,8.0,19.05760216,-99.23662818
17,MORELOS,11,SAN FRANCISCO DE LOS ROMO,5.0,1.0,0,4.0,6.0,38.0,18.8851968,-99.16645965
17,MORELOS,12,GUERRERO,1.0,1.0,0,0.0,3.0,10.0,18.58679306,-99.22125446
17,MORELOS,14,JIMÉNEZ,0.0,0.0,0,0.0,0.0,4.0,18.68590921,-99.36541022
17,MORELOS,15,JUÁREZ,1.0,0.0,0,1.0,0.0,2.0,18.80298359,-99.35518489
17,MORELOS,16,LAMADRID,2.0,0.0,0,2.0,0.0,3.0,18.88158174,-98.78096107
17,MORELOS,17,MATAMOROS,1.0,1.0,0,0.0,3.0,8.0,18.57785043,-99.28567172
17,MORELOS,18,MONCLOVA,9.0,1.0,0,8.0,5.0,16.0,18.8425314,-99.27222897
17,MORELOS,19,MORELOS,1.0,0.0,0,1.0,0.0,4.0,18.57479932,-98.89425075
17,MORELOS,20,MÚZQUIZ,1.0,0.0,0,1.0,0.0,6.0,18.9813163,-99.10518393
17,MORELOS,21,NADADORES,1.0,0.0,0,1.0,1.0,2.0,18.69275461,-99.41238485
17,MORELOS,22,NAVA,0.0,0.0,0,0.0,0.0,1.0,18.90555212,-98.70819905
17,MORELOS,23,OCAMPO,0.0,0.0,0,0.0,0.0,1.0,19.03871053,-98.99023984
17,MORELOS,24,PARRAS,0.0,0.0,0,0.0,2.0,7.0,18.70498408,-99.10825487
17,MORELOS,25,PIEDRAS NEGRAS,2.0,1.0,0,1.0,1.0,4.0,18.49916923,-99.0747358
17,MORELOS,26,PROGRESO,0.0,0.0,0,0.0,0.0,4.0,18.95397406,-98.97504861
17,MORELOS,27,RAMOS ARIZPE,0.0,0.0,0,0.0,0.0,1.0,19.00043882,-98.91803167
17,MORELOS,28,SABINAS,2.0,1.0,0,1.0,4.0,13.0,18.7619038,-99.23528540000001
17,MORELOS,29,SACRAMENTO,4.0,1.0,0,3.0,1.0,10.0,18.86996205,-99.05092742
17,MORELOS,30,SALTILLO,1.0,0.0,0,1.0,0.0,7.0,18.85252551,-98.85800407
17,MORELOS,31,SAN BUENAVENTURA,0.0,0.0,0,0.0,2.0,12.0,18.65470756,-99.2067959
17,MORELOS,32,SAN JUAN DE SABINAS,0.0,0.0,0,0.0,0.0,1.0,18.80687286,-98.75380105
17,MORELOS,33,SAN PEDRO,0.0,0.0,0,0.0,0.0,1.0,18.75923594,-98.79049995
18,NAYARIT,1,AGUASCALIENTES,2.0,2.0,0,0.0,0.0,6.0,22.4649164,-105.2589768
18,NAYARIT,4,COSÍO,0.0,0.0,0,0.0,2.0,5.0,21.13151404,-105.05672129999999
18,NAYARIT,6,PABELLÓN DE ARTEAGA,2.0,0.0,0,2.0,1.0,5.0,21.03349663,-104.30694770000001
18,NAYARIT,7,RINCÓN DE ROMOS,1.0,0.0,0,1.0,0.0,0.0,21.18411638,-104.39931899999999
18,NAYARIT,8,SAN JOSÉ DE GRACIA,1.0,0.0,0,1.0,1.0,8.0,21.390880199999998,-104.96176329999999
18,NAYARIT,10,EL LLANO,0.0,0.0,0,0.0,1.0,4.0,22.1177956,-105.214541
18,NAYARIT,11,SAN FRANCISCO DE LOS ROMO,0.0,0.0,0,0.0,0.0,1.0,21.99116638,-104.96252700000001
18,NAYARIT,12,GUERRERO,0.0,0.0,0,0.0,1.0,4.0,21.56812837,-105.4870982
18,NAYARIT,13,HIDALGO,0.0,0.0,0,0.0,0.0,2.0,21.16113123,-104.748799
18,NAYARIT,14,JIMÉNEZ,0.0,0.0,0,0.0,0.0,2.0,21.35658909,-104.59033690000001
18,NAYARIT,15,JUÁREZ,3.0,0.0,0,3.0,6.0,26.0,21.85417639,-105.3223483
18,NAYARIT,16,LAMADRID,1.0,0.0,0,1.0,0.0,6.0,22.33709908,-105.51947790000001
18,NAYARIT,17,MATAMOROS,21.0,1.0,0,20.0,18.0,102.0,21.62169819,-104.84048620000002
18,NAYARIT,18,MONCLOVA,1.0,1.0,0,0.0,3.0,3.0,21.96159658,-105.37445759999999
18,NAYARIT,19,MORELOS,0.0,0.0,0,0.0,1.0,0.0,21.54320781,-104.15097759999999
18,NAYARIT,20,MÚZQUIZ,5.0,1.0,0,4.0,16.0,31.0,20.8464034,-105.2710631
19,NUEVO LEÓN,1,AGUASCALIENTES,0.0,0.0,0,0.0,1.0,0.0,25.94055057,-100.405941
19,NUEVO LEÓN,2,ASIENTOS,0.0,0.0,0,0.0,0.0,2.0,26.29876071,-99.70304885
19,NUEVO LEÓN,3,CALVILLO,0.0,0.0,0,0.0,0.0,1.0,26.09163502,-99.27348763
19,NUEVO LEÓN,4,COSÍO,0.0,0.0,0,0.0,6.0,4.0,25.30144631,-100.02951350000001
19,NUEVO LEÓN,5,JESÚS MARÍA,0.0,0.0,0,0.0,1.0,5.0,27.34286162,-100.02552270000001
